Student ID,ENROLLMENT MONTH,ENROLLMENT YEAR,PRE-U,COURSES,TYPE OF SPONSOR ,YTN PBU,NATIONALITY,CGPA,EXCEED,DROPOUT,UNEMPLOYMENT RATE,GDP (B),GDP GROWTH RATE (%),INFLATION RATE,IPTS ENROLLMENT,UNITEN INTAKE
1732392,January,2008,Foundation,Business,Private,,Local,2.97,No,0,3.32,230.81,4.83 ,5.44,43261,436
1733146,January,2017,Diploma,Computing,Private,,Local,3.39,No,0,3.41,319.11,5.81 ,3.87,91033,910
1734767,January,2006,Diploma,Computing,Sponsored,,Local,3.75,No,0,3.32,162.69,5.58 ,3.61,43490,439
1735798,January,2010,Foundation,Engineering,Loan,Yes,Local,2.81,No,0,3.39,255.02,7.42 ,1.62,49593,491
1736525,September,1999,Foundation,Engineering,Private,,Local,2.58,No,0,3.43,79.15,6.14 ,2.74,20655,205
1737437,September,2006,Foundation,Computing,Private,,Local,3.62,No,0,3.32,162.69,5.58 ,3.61,43490,439
1738591,September,2020,Foundation,Engineering,Loan,No,Local,3.35,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1739384,September,2001,Diploma,Computing,Sponsored,,International,3.30,No,0,3.53,97.78,0.52 ,1.42,26858,281
1740527,January,2008,Diploma,Engineering,Loan,Yes,Local,2.27,No,0,3.32,230.81,4.83 ,5.44,43261,436
1741382,January,1999,Diploma,Computing,Sponsored,,Local,2.57,No,0,3.43,79.15,6.14 ,2.74,20655,205
1742665,January,1998,Diploma,Engineering,Private,,Local,1.74,Yes,1,3.20,72.17,-7.36 ,5.27,18362,186
1743838,January,2019,Foundation,Computing,Private,,Local,3.98,No,0,3.26,365.18,4.41 ,0.66,75854,758
1744766,January,2020,Foundation,Engineering,Sponsored,,Local,2.22,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1745484,January,2020,Foundation,Engineering,Sponsored,,Local,2.07,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1746234,January,1998,Foundation,Business,Sponsored,,Local,2.20,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1747551,January,2007,Foundation,Business,Sponsored,,Local,2.28,No,0,3.23,193.55,6.30 ,2.03,43625,456
1748523,September,2008,Foundation,Business,Sponsored,,International,3.58,No,0,3.32,230.81,4.83 ,5.44,43261,436
1749848,September,2003,Foundation,Computing,Sponsored,,Local,2.21,No,0,3.61,110.2,5.79 ,1.09,36279,367
1750293,September,1997,Diploma,Computing,Sponsored,,Local,3.23,No,0,2.45,100.01,7.32 ,2.66,15036,156
1751415,September,2013,Diploma,Engineering,Sponsored,,Local,3.00,No,0,3.16,323.28,4.69 ,2.11,38127,481
1752985,January,2005,Diploma,Business,Loan,Yes,Local,3.56,No,0,3.53,143.53,5.33 ,2.98,34676,346
1753146,January,2002,Foundation,Business,Sponsored,,Local,2.28,No,0,3.48,100.85,5.39 ,1.81,28626,282
1754110,January,2004,Foundation,Engineering,Sponsored,,Local,2.17,No,0,3.54,124.75,6.78 ,1.42,40742,407
1755770,January,2010,Diploma,Business,Private,,Local,2.39,No,0,3.39,255.02,7.42 ,1.62,49593,491
1756320,January,2021,Diploma,Business,Sponsored,,Local,3.63,No,0,4.05,372.98,5.60 ,2.48,66184,661
1757775,January,2017,Diploma,Computing,Sponsored,,Local,1.60,Yes,1,3.41,319.11,5.81 ,3.87,91033,910
1758801,January,2013,Diploma,Business,Loan,Yes,Local,2.64,No,0,3.16,323.28,4.69 ,2.11,38127,481
1759737,January,1999,Diploma,Engineering,Private,,Local,3.26,No,0,3.43,79.15,6.14 ,2.74,20655,205
1760176,September,2015,Diploma,Business,Private,,Local,3.35,No,0,3.10,301.35,5.09 ,2.1,90558,905
1761769,September,1999,Diploma,Engineering,Loan,Yes,Local,3.38,No,0,3.43,79.15,6.14 ,2.74,20655,205
1762409,September,2004,Diploma,Engineering,Private,,International,3.08,No,0,3.54,124.75,6.78 ,1.42,40742,407
1763446,September,2000,Diploma,Computing,Private,,Local,3.99,No,0,3.00,93.79,8.86 ,1.53,25951,255
1764657,January,2011,Foundation,Business,Loan,Yes,Local,2.51,No,0,3.05,297.95,5.29 ,3.17,54244,544
1765641,January,2002,Foundation,Business,Loan,Yes,Local,3.23,No,0,3.48,100.85,5.39 ,1.81,28626,282
1766446,January,2022,Diploma,Engineering,Loan,Yes,Local,3.93,No,0,3.73,406.31,8.69 ,3.38,63905,695
1767517,January,2020,Foundation,Computing,Private,,Local,3.77,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1768731,January,2003,Foundation,Engineering,Loan,No,Local,2.14,No,0,3.61,110.2,5.79 ,1.09,36279,367
1769311,January,1997,Foundation,Engineering,Sponsored,,Local,1.24,Yes,1,2.45,100.01,7.32 ,2.66,15036,156
1770701,January,2008,Diploma,Business,Sponsored,,Local,2.41,No,0,3.32,230.81,4.83 ,5.44,43261,436
1771896,January,2003,Diploma,Computing,Loan,No,Local,3.55,No,0,3.61,110.2,5.79 ,1.09,36279,367
1772618,September,2002,Foundation,Business,Sponsored,,Local,2.42,No,0,3.48,100.85,5.39 ,1.81,28626,282
1773242,September,2019,Foundation,Computing,Loan,No,Local,3.48,No,0,3.26,365.18,4.41 ,0.66,75854,758
1774215,September,2010,Foundation,Computing,Loan,Yes,Local,3.50,No,0,3.39,255.02,7.42 ,1.62,49593,491
1775722,September,2022,Foundation,Engineering,Private,,Local,2.51,No,0,3.73,406.31,8.69 ,3.38,63905,695
1776541,January,2013,Diploma,Computing,Private,,Local,3.91,No,0,3.16,323.28,4.69 ,2.11,38127,481
1777754,January,2022,Diploma,Business,Private,,Local,2.86,No,0,3.73,406.31,8.69 ,3.38,63905,695
1778266,January,2001,Diploma,Business,Private,,Local,2.24,No,0,3.53,97.78,0.52 ,1.42,26858,281
1779112,January,2016,Diploma,Business,Loan,No,Local,3.11,No,0,3.44,301.26,4.45 ,2.09,80009,809
1780145,January,2007,Foundation,Computing,Sponsored,,Local,2.84,No,0,3.23,193.55,6.30 ,2.03,43625,456
1781969,January,2022,Diploma,Business,Loan,No,International,2.27,No,0,3.73,406.31,8.69 ,3.38,63905,695
1782103,January,2002,Foundation,Computing,Loan,Yes,Local,3.02,No,0,3.48,100.85,5.39 ,1.81,28626,282
1783327,January,2022,Foundation,Business,Loan,No,Local,3.30,No,0,3.73,406.31,8.69 ,3.38,63905,695
1784227,September,2010,Diploma,Business,Sponsored,,Local,3.38,No,0,3.39,255.02,7.42 ,1.62,49593,491
1785723,September,2021,Foundation,Engineering,Loan,No,International,3.07,No,0,4.05,372.98,5.60 ,2.48,66184,661
1786212,September,2017,Diploma,Business,Loan,No,Local,3.77,No,0,3.41,319.11,5.81 ,3.87,91033,910
1787889,September,2017,Foundation,Engineering,Loan,Yes,Local,2.11,No,0,3.41,319.11,5.81 ,3.87,91033,910
1788882,January,2002,Diploma,Computing,Loan,No,Local,2.02,No,0,3.48,100.85,5.39 ,1.81,28626,282
1789533,January,2003,Foundation,Business,Sponsored,,International,3.80,No,0,3.61,110.2,5.79 ,1.09,36279,367
1790278,January,2015,Diploma,Business,Loan,Yes,Local,2.50,No,0,3.10,301.35,5.09 ,2.1,90558,905
1791144,January,2022,Foundation,Computing,Private,,Local,3.97,No,0,3.73,406.31,8.69 ,3.38,63905,695
1792636,January,1999,Diploma,Computing,Loan,No,Local,2.96,No,0,3.43,79.15,6.14 ,2.74,20655,205
1793525,January,1998,Foundation,Business,Private,,Local,1.34,Yes,1,3.20,72.17,-7.36 ,5.27,18362,186
1794447,January,2003,Diploma,Computing,Sponsored,,Local,3.32,No,0,3.61,110.2,5.79 ,1.09,36279,367
1795281,January,2011,Diploma,Computing,Private,,Local,2.95,No,0,3.05,297.95,5.29 ,3.17,54244,544
1796768,September,2006,Foundation,Computing,Sponsored,,Local,3.16,No,0,3.32,162.69,5.58 ,3.61,43490,439
1797160,September,2020,Foundation,Business,Private,,Local,2.77,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1798696,September,2018,Diploma,Business,Private,,Local,2.75,No,0,3.30,358.79,4.84 ,0.88,73840,738
1799535,September,2002,Foundation,Engineering,Loan,No,Local,2.32,No,0,3.48,100.85,5.39 ,1.81,28626,282
1800669,January,2004,Diploma,Business,Private,,Local,2.81,No,0,3.54,124.75,6.78 ,1.42,40742,407
1801358,January,2003,Diploma,Engineering,Private,,Local,1.59,Yes,1,3.61,110.2,5.79 ,1.09,36279,367
1802667,January,2009,Diploma,Business,Loan,No,Local,2.07,No,0,3.66,202.26,-1.51 ,0.58,52034,520
1803928,January,2017,Diploma,Engineering,Sponsored,,Local,2.91,No,0,3.41,319.11,5.81 ,3.87,91033,910
1804910,January,2022,Diploma,Engineering,Private,,Local,2.68,No,0,3.73,406.31,8.69 ,3.38,63905,695
1805867,January,2012,Foundation,Computing,Loan,Yes,Local,2.46,No,0,3.10,314.44,5.47 ,1.66,45525,455
1806283,January,1999,Diploma,Business,Loan,No,Local,2.31,No,0,3.43,79.15,6.14 ,2.74,20655,205
1807417,January,2022,Foundation,Engineering,Sponsored,,Local,2.69,No,0,3.73,406.31,8.69 ,3.38,63905,695
1808224,September,2009,Diploma,Computing,Loan,Yes,Local,1.90,Yes,0,3.66,202.26,-1.51 ,0.58,52034,520
1809912,September,2016,Diploma,Business,Private,,Local,3.04,No,0,3.44,301.26,4.45 ,2.09,80009,809
1810476,September,1997,Foundation,Engineering,Sponsored,,Local,3.90,No,0,2.45,100.01,7.32 ,2.66,15036,156
1811718,September,2004,Diploma,Business,Sponsored,,Local,3.96,No,0,3.54,124.75,6.78 ,1.42,40742,407
1812998,January,1999,Foundation,Engineering,Sponsored,,Local,3.91,No,0,3.43,79.15,6.14 ,2.74,20655,205
1813555,January,2010,Diploma,Computing,Loan,No,Local,3.14,No,0,3.39,255.02,7.42 ,1.62,49593,491
1814293,January,2003,Foundation,Engineering,Private,,Local,2.00,Yes,0,3.61,110.2,5.79 ,1.09,36279,367
1815557,January,2019,Diploma,Engineering,Private,,Local,2.63,No,0,3.26,365.18,4.41 ,0.66,75854,758
1816594,January,2006,Diploma,Computing,Private,,Local,3.46,No,0,3.32,162.69,5.58 ,3.61,43490,439
1817607,January,1998,Foundation,Computing,Private,,Local,2.67,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1818611,January,2007,Foundation,Computing,Sponsored,,International,2.02,No,0,3.23,193.55,6.30 ,2.03,43625,456
1819304,January,2019,Diploma,Engineering,Sponsored,,Local,2.81,No,0,3.26,365.18,4.41 ,0.66,75854,758
1820990,September,2022,Diploma,Engineering,Sponsored,,Local,2.08,No,0,3.73,406.31,8.69 ,3.38,63905,695
1821113,September,2020,Diploma,Engineering,Sponsored,,Local,3.30,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1822700,September,1999,Diploma,Business,Private,,Local,2.50,No,0,3.43,79.15,6.14 ,2.74,20655,205
1823576,September,2001,Foundation,Engineering,Sponsored,,Local,2.85,No,0,3.53,97.78,0.52 ,1.42,26858,281
1824706,January,2012,Foundation,Engineering,Loan,Yes,Local,3.48,No,0,3.10,314.44,5.47 ,1.66,45525,455
1825942,January,2022,Diploma,Computing,Sponsored,,Local,3.71,No,0,3.73,406.31,8.69 ,3.38,63905,695
1826266,January,2001,Diploma,Computing,Private,,Local,3.35,No,0,3.53,97.78,0.52 ,1.42,26858,281
1827362,January,2001,Foundation,Business,Loan,Yes,Local,1.99,Yes,0,3.53,97.78,0.52 ,1.42,26858,281
1828798,January,2003,Foundation,Engineering,Sponsored,,Local,2.73,No,0,3.61,110.2,5.79 ,1.09,36279,367
1829405,January,1997,Diploma,Engineering,Loan,No,Local,3.14,No,0,2.45,100.01,7.32 ,2.66,15036,156
1830264,January,2022,Diploma,Engineering,Sponsored,,Local,3.96,No,0,3.73,406.31,8.69 ,3.38,63905,695
1831629,January,1997,Diploma,Business,Private,,Local,3.66,No,0,2.45,100.01,7.32 ,2.66,15036,156
1832501,September,2008,Foundation,Computing,Sponsored,,Local,2.24,No,0,3.32,230.81,4.83 ,5.44,43261,436
1833405,September,2020,Diploma,Business,Private,,Local,2.49,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1834487,September,1999,Diploma,Engineering,Private,,Local,1.40,Yes,1,3.43,79.15,6.14 ,2.74,20655,205
1835196,September,2020,Foundation,Computing,Loan,No,Local,3.45,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1836591,January,2003,Diploma,Business,Loan,Yes,Local,3.35,No,0,3.61,110.2,5.79 ,1.09,36279,367
1837378,January,2015,Diploma,Computing,Private,,International,2.15,No,0,3.10,301.35,5.09 ,2.1,90558,905
1838424,January,2005,Foundation,Business,Sponsored,,Local,3.73,No,0,3.53,143.53,5.33 ,2.98,34676,346
1839213,January,2005,Diploma,Business,Private,,Local,2.90,No,0,3.53,143.53,5.33 ,2.98,34676,346
1840453,January,2018,Diploma,Business,Loan,No,Local,3.66,No,0,3.30,358.79,4.84 ,0.88,73840,738
1841272,January,1998,Diploma,Engineering,Private,,Local,2.96,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1842435,January,2010,Diploma,Business,Sponsored,,Local,3.18,No,0,3.39,255.02,7.42 ,1.62,49593,491
1843278,January,2021,Diploma,Engineering,Loan,No,Local,3.66,No,0,4.05,372.98,5.60 ,2.48,66184,661
1844614,September,2013,Foundation,Computing,Sponsored,,Local,3.73,No,0,3.16,323.28,4.69 ,2.11,38127,481
1845363,September,2011,Diploma,Engineering,Loan,Yes,Local,2.96,No,0,3.05,297.95,5.29 ,3.17,54244,544
1846848,September,2019,Foundation,Business,Sponsored,,Local,3.83,No,0,3.26,365.18,4.41 ,0.66,75854,758
1847705,September,2005,Foundation,Engineering,Sponsored,,Local,2.69,No,0,3.53,143.53,5.33 ,2.98,34676,346
1848214,January,1997,Foundation,Business,Loan,Yes,Local,2.82,No,0,2.45,100.01,7.32 ,2.66,15036,156
1849752,January,2001,Diploma,Engineering,Private,,Local,2.63,No,0,3.53,97.78,0.52 ,1.42,26858,281
1850524,January,2010,Diploma,Computing,Loan,No,Local,1.64,Yes,1,3.39,255.02,7.42 ,1.62,49593,491
1851765,January,2003,Foundation,Engineering,Loan,Yes,Local,1.29,Yes,1,3.61,110.2,5.79 ,1.09,36279,367
1852209,January,1998,Diploma,Business,Private,,Local,2.35,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1853401,January,2020,Diploma,Business,Sponsored,,International,2.91,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1854151,January,2007,Diploma,Engineering,Sponsored,,Local,3.38,No,0,3.23,193.55,6.30 ,2.03,43625,456
1855463,January,2010,Foundation,Computing,Private,,International,3.84,No,0,3.39,255.02,7.42 ,1.62,49593,491
1856109,September,2019,Foundation,Business,Loan,Yes,International,3.48,No,0,3.26,365.18,4.41 ,0.66,75854,758
1857269,September,2014,Diploma,Computing,Loan,No,Local,1.52,Yes,1,2.88,338.07,6.01 ,3.14,50584,515
1858794,September,2020,Diploma,Business,Private,,Local,2.27,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1859784,September,2017,Foundation,Computing,Loan,No,Local,2.60,No,0,3.41,319.11,5.81 ,3.87,91033,910
1860667,January,2016,Foundation,Computing,Sponsored,,Local,2.19,No,0,3.44,301.26,4.45 ,2.09,80009,809
1861843,January,1999,Foundation,Engineering,Loan,Yes,Local,3.17,No,0,3.43,79.15,6.14 ,2.74,20655,205
1862795,January,2009,Diploma,Computing,Sponsored,,Local,2.35,No,0,3.66,202.26,-1.51 ,0.58,52034,520
1863234,January,2020,Foundation,Business,Sponsored,,Local,2.62,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1864651,January,2011,Diploma,Engineering,Private,,Local,3.00,No,0,3.05,297.95,5.29 ,3.17,54244,544
1865473,January,2022,Foundation,Computing,Loan,Yes,Local,3.31,No,0,3.73,406.31,8.69 ,3.38,63905,695
1866664,January,2014,Diploma,Computing,Sponsored,,Local,3.85,No,0,2.88,338.07,6.01 ,3.14,50584,515
1867387,January,2003,Foundation,Computing,Sponsored,,Local,2.90,No,0,3.61,110.2,5.79 ,1.09,36279,367
1868548,September,2012,Foundation,Computing,Sponsored,,International,3.21,No,0,3.10,314.44,5.47 ,1.66,45525,455
1869425,September,1998,Diploma,Business,Private,,Local,2.69,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1870988,September,2017,Foundation,Business,Loan,No,Local,3.23,No,0,3.41,319.11,5.81 ,3.87,91033,910
1871948,September,2018,Foundation,Business,Private,,International,2.89,No,0,3.30,358.79,4.84 ,0.88,73840,738
1872670,January,1997,Foundation,Engineering,Loan,No,Local,3.10,No,0,2.45,100.01,7.32 ,2.66,15036,156
1873324,January,2009,Foundation,Engineering,Private,,Local,3.04,No,0,3.66,202.26,-1.51 ,0.58,52034,520
1874834,January,2015,Diploma,Engineering,Private,,Local,2.95,No,0,3.10,301.35,5.09 ,2.1,90558,905
1875458,January,2006,Diploma,Engineering,Sponsored,,International,3.17,No,0,3.32,162.69,5.58 ,3.61,43490,439
1876921,January,2009,Diploma,Computing,Sponsored,,Local,1.04,Yes,1,3.66,202.26,-1.51 ,0.58,52034,520
1877777,January,2016,Foundation,Business,Loan,Yes,Local,2.58,No,0,3.44,301.26,4.45 ,2.09,80009,809
1878754,January,2016,Foundation,Business,Private,,International,3.93,No,0,3.44,301.26,4.45 ,2.09,80009,809
1879503,January,2017,Diploma,Business,Sponsored,,International,2.00,Yes,0,3.41,319.11,5.81 ,3.87,91033,910
1880366,September,2009,Foundation,Business,Private,,Local,2.00,Yes,0,3.66,202.26,-1.51 ,0.58,52034,520
1881926,September,2001,Diploma,Engineering,Loan,No,Local,1.12,Yes,1,3.53,97.78,0.52 ,1.42,26858,281
1882547,September,2022,Diploma,Engineering,Loan,No,Local,3.32,No,0,3.73,406.31,8.69 ,3.38,63905,695
1883878,September,2003,Diploma,Engineering,Loan,Yes,Local,2.97,No,0,3.61,110.2,5.79 ,1.09,36279,367
1884263,January,2013,Foundation,Engineering,Loan,Yes,Local,2.95,No,0,3.16,323.28,4.69 ,2.11,38127,481
1885213,January,2019,Diploma,Computing,Sponsored,,Local,3.79,No,0,3.26,365.18,4.41 ,0.66,75854,758
1886704,January,1998,Diploma,Computing,Loan,Yes,Local,3.13,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1887770,January,2011,Foundation,Computing,Loan,No,International,3.21,No,0,3.05,297.95,5.29 ,3.17,54244,544
1888223,January,2004,Foundation,Computing,Loan,No,Local,3.27,No,0,3.54,124.75,6.78 ,1.42,40742,407
1889464,January,2012,Diploma,Computing,Private,,Local,3.76,No,0,3.10,314.44,5.47 ,1.66,45525,455
1890413,January,2000,Foundation,Engineering,Sponsored,,Local,3.13,No,0,3.00,93.79,8.86 ,1.53,25951,255
1891115,January,2007,Diploma,Business,Loan,No,Local,2.59,No,0,3.23,193.55,6.30 ,2.03,43625,456
1892409,September,2011,Foundation,Business,Sponsored,,Local,3.02,No,0,3.05,297.95,5.29 ,3.17,54244,544
1893501,September,2008,Diploma,Business,Private,,Local,3.15,No,0,3.32,230.81,4.83 ,5.44,43261,436
1894892,September,1999,Diploma,Computing,Loan,Yes,Local,3.12,No,0,3.43,79.15,6.14 ,2.74,20655,205
1895984,September,2009,Diploma,Business,Sponsored,,Local,3.74,No,0,3.66,202.26,-1.51 ,0.58,52034,520
1896450,January,2012,Diploma,Engineering,Loan,No,Local,2.11,No,0,3.10,314.44,5.47 ,1.66,45525,455
1897378,January,1997,Foundation,Computing,Sponsored,,Local,2.29,No,0,2.45,100.01,7.32 ,2.66,15036,156
1898137,January,1997,Foundation,Computing,Loan,Yes,Local,2.29,No,0,2.45,100.01,7.32 ,2.66,15036,156
1899222,January,2019,Foundation,Business,Sponsored,,Local,2.39,No,0,3.26,365.18,4.41 ,0.66,75854,758
1900234,January,2007,Foundation,Engineering,Loan,No,Local,2.45,No,0,3.23,193.55,6.30 ,2.03,43625,456
1901873,January,2021,Diploma,Engineering,Private,,Local,3.52,No,0,4.05,372.98,5.60 ,2.48,66184,661
1902517,January,2019,Diploma,Engineering,Private,,Local,2.47,No,0,3.26,365.18,4.41 ,0.66,75854,758
1903581,January,2020,Foundation,Engineering,Loan,Yes,Local,3.30,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1904882,September,2006,Foundation,Business,Private,,Local,2.17,No,0,3.32,162.69,5.58 ,3.61,43490,439
1905262,September,2014,Diploma,Business,Sponsored,,Local,3.99,No,0,2.88,338.07,6.01 ,3.14,50584,515
1906675,September,2015,Foundation,Business,Private,,Local,2.34,No,0,3.10,301.35,5.09 ,2.1,90558,905
1907729,September,2021,Diploma,Computing,Private,,International,2.52,No,0,4.05,372.98,5.60 ,2.48,66184,661
1908341,January,2017,Diploma,Engineering,Private,,International,3.02,No,0,3.41,319.11,5.81 ,3.87,91033,910
1909996,January,2021,Diploma,Engineering,Private,,Local,2.94,No,0,4.05,372.98,5.60 ,2.48,66184,661
1910875,January,2007,Diploma,Engineering,Loan,No,Local,2.69,No,0,3.23,193.55,6.30 ,2.03,43625,456
1911377,January,2014,Diploma,Computing,Loan,Yes,Local,3.39,No,0,2.88,338.07,6.01 ,3.14,50584,515
1912963,January,2013,Foundation,Computing,Sponsored,,Local,3.58,No,0,3.16,323.28,4.69 ,2.11,38127,481
1913676,January,2000,Foundation,Business,Loan,Yes,Local,3.49,No,0,3.00,93.79,8.86 ,1.53,25951,255
1914755,January,2001,Diploma,Business,Private,,Local,2.20,No,0,3.53,97.78,0.52 ,1.42,26858,281
1915266,January,2003,Diploma,Business,Private,,Local,3.68,No,0,3.61,110.2,5.79 ,1.09,36279,367
1916835,September,2017,Diploma,Engineering,Loan,Yes,Local,1.39,Yes,1,3.41,319.11,5.81 ,3.87,91033,910
1917975,September,2002,Foundation,Computing,Loan,No,Local,3.82,No,0,3.48,100.85,5.39 ,1.81,28626,282
1918511,September,1997,Foundation,Engineering,Private,,Local,2.81,No,0,2.45,100.01,7.32 ,2.66,15036,156
1919534,September,2019,Diploma,Business,Loan,Yes,Local,1.84,Yes,0,3.26,365.18,4.41 ,0.66,75854,758
1920883,January,2013,Foundation,Computing,Private,,Local,3.20,No,0,3.16,323.28,4.69 ,2.11,38127,481
1921221,January,2006,Foundation,Business,Private,,Local,3.40,No,0,3.32,162.69,5.58 ,3.61,43490,439
1922755,January,2020,Diploma,Computing,Private,,Local,2.08,No,0,4.54,337.34,3.09 ,-1.14,70048,704
1923474,January,2021,Diploma,Engineering,Loan,No,International,3.11,No,0,4.05,372.98,5.60 ,2.48,66184,661
1924231,January,1997,Foundation,Computing,Loan,Yes,Local,2.67,No,0,2.45,100.01,7.32 ,2.66,15036,156
1925591,January,1997,Diploma,Engineering,Sponsored,,Local,1.23,Yes,1,2.45,100.01,7.32 ,2.66,15036,156
1926288,January,2022,Foundation,Business,Loan,No,Local,2.40,No,0,3.73,406.31,8.69 ,3.38,63905,695
1927134,January,2012,Foundation,Engineering,Private,,Local,1.51,Yes,1,3.10,314.44,5.47 ,1.66,45525,455
1928777,September,2009,Diploma,Engineering,Sponsored,,International,1.87,Yes,0,3.66,202.26,-1.51 ,0.58,52034,520
1929415,September,1998,Foundation,Business,Loan,No,Local,3.66,No,0,3.20,72.17,-7.36 ,5.27,18362,186
1930773,September,2015,Diploma,Computing,Sponsored,,Local,3.84,No,0,3.10,301.35,5.09 ,2.1,90558,905
1931626,September,2017,Foundation,Computing,Private,,Local,3.01,No,0,3.41,319.11,5.81 ,3.87,91033,910
1932444,January,2019,Foundation,Computing,Loan,Yes,International,3.78,No,0,3.26,365.18,4.41 ,0.66,75854,758
1933751,January,2004,Foundation,Computing,Sponsored,,Local,2.48,No,0,3.54,124.75,6.78 ,1.42,40742,407
1934185,January,2007,Diploma,Engineering,Sponsored,,Local,3.23,No,0,3.23,193.55,6.30 ,2.03,43625,456
1935364,January,1999,Foundation,Engineering,Sponsored,,Local,3.02,No,0,3.43,79.15,6.14 ,2.74,20655,205
1936312,January,2003,Foundation,Computing,Sponsored,,Local,3.01,No,0,3.61,110.2,5.79 ,1.09,36279,367
1937244,January,2014,Diploma,Engineering,Sponsored,,International,2.25,No,0,2.88,338.07,6.01 ,3.14,50584,515
1938909,January,1997,Diploma,Engineering,Private,,Local,3.33,No,0,2.45,100.01,7.32 ,2.66,15036,156
1939917,January,2007,Foundation,Computing,Sponsored,,Local,3.23,No,0,3.23,193.55,6.30 ,2.03,43625,456
1940360,September,2000,Foundation,Computing,Private,,Local,2.37,No,0,3.00,93.79,8.86 ,1.53,25951,255
1941297,September,2016,Diploma,Computing,Sponsored,,Local,2.94,No,0,3.44,301.26,4.45 ,2.09,80009,809
1942439,September,2019,Foundation,Engineering,Sponsored,,Local,2.59,No,0,3.26,365.18,4.41 ,0.66,75854,758
